time,barcode,count
2023-08-29T00:00:00.000-06:00,304505,1
2023-08-29T00:00:00.000-06:00,309203,1
2023-08-29T00:00:00.000-06:00,312502,1
2023-08-29T00:00:00.000-06:00,319505,1
2023-08-29T00:00:00.000-06:00,321102,1
2023-08-29T00:00:00.000-06:00,321302,1
2023-08-29T00:00:00.000-06:00,326005,1
2023-08-29T00:00:00.000-06:00,328404,1
2023-08-29T00:00:00.000-06:00,328802,1
2023-08-29T00:00:00.000-06:00,330504,1
2023-08-29T00:00:00.000-06:00,368002,1
2023-08-29T00:00:00.000-06:00,394802,2
2023-08-29T00:00:00.000-06:00,416802,1
2023-08-29T00:00:00.000-06:00,444802,1
2023-08-29T00:00:00.000-06:00,445802,1
2023-08-29T00:00:00.000-06:00,446802,1
2023-08-29T00:00:00.000-06:00,487002,1
2023-08-29T00:00:00.000-06:00,487202,1
2023-08-29T00:00:00.000-06:00,587902,1
2023-08-29T00:00:00.000-06:00,593902,1
2023-08-29T00:00:00.000-06:00,603602,1
2023-08-29T00:00:00.000-06:00,643902,1
2023-08-29T00:00:00.000-06:00,670402,2
2023-08-29T00:00:00.000-06:00,687902,1
2023-08-29T00:00:00.000-06:00,706902,2
2023-08-29T00:00:00.000-06:00,707902,1
2023-08-29T00:00:00.000-06:00,716902,1
2023-08-29T00:00:00.000-06:00,744902,1
2023-08-29T00:00:00.000-06:00,745902,1
2023-08-29T00:00:00.000-06:00,760902,1
2023-08-29T00:00:00.000-06:00,772102,1
2023-08-29T00:00:00.000-06:00,798902,2
2023-08-29T00:00:00.000-06:00,:30002,1
2023-08-30T00:00:00.000-06:00,2,113834
2023-08-30T00:00:00.000-06:00,3,584
2023-08-30T00:00:00.000-06:00,4,321
2023-08-30T00:00:00.000-06:00,5,17025
2023-08-30T00:00:00.000-06:00,6302,1
2023-08-30T00:00:00.000-06:00,0.347222222,1
2023-08-30T00:00:00.000-06:00,11020,1
2023-08-30T00:00:00.000-06:00,84702,1
2023-08-30T00:00:00.000-06:00,112702,4
2023-08-30T00:00:00.000-06:00,140702,1
2023-08-30T00:00:00.000-06:00,144702,1
2023-08-30T00:00:00.000-06:00,303202,1
2023-08-30T00:00:00.000-06:00,307802,1
2023-08-30T00:00:00.000-06:00,310905,1
2023-08-30T00:00:00.000-06:00,312505,1
2023-08-30T00:00:00.000-06:00,314904,1
2023-08-30T00:00:00.000-06:00,315104,1
2023-08-30T00:00:00.000-06:00,315105,1
2023-08-30T00:00:00.000-06:00,328803,1
2023-08-30T00:00:00.000-06:00,445802,1
2023-08-30T00:00:00.000-06:00,446802,2
2023-08-30T00:00:00.000-06:00,448802,2
2023-08-30T00:00:00.000-06:00,508802,1
2023-08-30T00:00:00.000-06:00,545902,1
2023-08-30T00:00:00.000-06:00,561602,1
2023-08-30T00:00:00.000-06:00,587902,1
2023-08-30T00:00:00.000-06:00,611902,1
2023-08-30T00:00:00.000-06:00,63:400,1
2023-08-30T00:00:00.000-06:00,660904,1
2023-08-30T00:00:00.000-06:00,668502,1
2023-08-30T00:00:00.000-06:00,670402,1
2023-08-30T00:00:00.000-06:00,671702,1
2023-08-30T00:00:00.000-06:00,672902,1
2023-08-30T00:00:00.000-06:00,706902,1
2023-08-30T00:00:00.000-06:00,707902,1
2023-08-30T00:00:00.000-06:00,716902,1
2023-08-30T00:00:00.000-06:00,745902,2
2023-08-30T00:00:00.000-06:00,759902,1
2023-08-30T00:00:00.000-06:00,880402,1
2023-08-31T00:00:00.000-06:00,2,115185
2023-08-31T00:00:00.000-06:00,3,663
2023-08-31T00:00:00.000-06:00,4,337
2023-08-31T00:00:00.000-06:00,5,18678
2023-08-31T00:00:00.000-06:00,6302,2
2023-08-31T00:00:00.000-06:00,84702,1
2023-08-31T00:00:00.000-06:00,112702,6
2023-08-31T00:00:00.000-06:00,140702,1
2023-08-31T00:00:00.000-06:00,145702,1
2023-08-31T00:00:00.000-06:00,290002,1
2023-08-31T00:00:00.000-06:00,314902,1
2023-08-31T00:00:00.000-06:00,315702,1
2023-08-31T00:00:00.000-06:00,320005,1
2023-08-31T00:00:00.000-06:00,327803,1
2023-08-31T00:00:00.000-06:00,330302,1
2023-08-31T00:00:00.000-06:00,334402,1
2023-08-31T00:00:00.000-06:00,447802,1
2023-08-31T00:00:00.000-06:00,448802,1
2023-08-31T00:00:00.000-06:00,471802,1
2023-08-31T00:00:00.000-06:00,487802,1
2023-08-31T00:00:00.000-06:00,508802,1
2023-08-31T00:00:00.000-06:00,511602,1
2023-08-31T00:00:00.000-06:00,528802,1
2023-08-31T00:00:00.000-06:00,560902,1
2023-08-31T00:00:00.000-06:00,561602,1
2023-08-31T00:00:00.000-06:00,579902,1
2023-08-31T00:00:00.000-06:00,587902,1
2023-08-31T00:00:00.000-06:00,643902,1
2023-08-31T00:00:00.000-06:00,670402,1
2023-08-31T00:00:00.000-06:00,686902,2
2023-08-31T00:00:00.000-06:00,687902,1
2023-08-31T00:00:00.000-06:00,706902,3
2023-08-31T00:00:00.000-06:00,715902,2
2023-08-31T00:00:00.000-06:00,734902,2
2023-08-31T00:00:00.000-06:00,745902,1
2023-08-31T00:00:00.000-06:00,759902,1
2023-08-31T00:00:00.000-06:00,760902,1
2023-08-31T00:00:00.000-06:00,798902,3
2023-08-31T00:00:00.000-06:00,880402,1
2023-09-01T00:00:00.000-06:00,2,103153
2023-09-01T00:00:00.000-06:00,3,604
2023-09-01T00:00:00.000-06:00,4,334
2023-09-01T00:00:00.000-06:00,5,17604
2023-09-01T00:00:00.000-06:00,1902,1
2023-09-01T00:00:00.000-06:00,6302,1
2023-09-01T00:00:00.000-06:00,112702,4
2023-09-01T00:00:00.000-06:00,139702,1
2023-09-01T00:00:00.000-06:00,140702,2
2023-09-01T00:00:00.000-06:00,142702,1
2023-09-01T00:00:00.000-06:00,145702,1
2023-09-01T00:00:00.000-06:00,279502,1
2023-09-01T00:00:00.000-06:00,301603,1
2023-09-01T00:00:00.000-06:00,307802,1
2023-09-01T00:00:00.000-06:00,308604,1
2023-09-01T00:00:00.000-06:00,311303,1
2023-09-01T00:00:00.000-06:00,320003,1
2023-09-01T00:00:00.000-06:00,320902,1
2023-09-01T00:00:00.000-06:00,325702,1
2023-09-01T00:00:00.000-06:00,327204,1
2023-09-01T00:00:00.000-06:00,32:400,1
2023-09-01T00:00:00.000-06:00,344802,1
2023-09-01T00:00:00.000-06:00,351503,1
2023-09-01T00:00:00.000-06:00,446802,1
2023-09-01T00:00:00.000-06:00,460402,1
2023-09-01T00:00:00.000-06:00,480003,1
2023-09-01T00:00:00.000-06:00,487802,1
2023-09-01T00:00:00.000-06:00,508602,1
2023-09-01T00:00:00.000-06:00,510602,1
2023-09-01T00:00:00.000-06:00,580902,1
2023-09-01T00:00:00.000-06:00,583602,1
2023-09-01T00:00:00.000-06:00,611902,1
2023-09-01T00:00:00.000-06:00,643902,1
2023-09-01T00:00:00.000-06:00,678502,1
2023-09-01T00:00:00.000-06:00,706902,1
2023-09-01T00:00:00.000-06:00,707902,4
2023-09-01T00:00:00.000-06:00,715902,1
2023-09-01T00:00:00.000-06:00,734902,1
2023-09-01T00:00:00.000-06:00,744902,1
2023-09-01T00:00:00.000-06:00,759902,2
2023-09-01T00:00:00.000-06:00,760902,1
2023-09-01T00:00:00.000-06:00,:30002,1
2023-09-02T00:00:00.000-06:00,2,34000
2023-09-02T00:00:00.000-06:00,3,217
2023-09-02T00:00:00.000-06:00,4,99
2023-09-02T00:00:00.000-06:00,5,5564
2023-09-02T00:00:00.000-06:00,112702,3
2023-09-02T00:00:00.000-06:00,331902,1
2023-09-02T00:00:00.000-06:00,579902,1
2023-09-02T00:00:00.000-06:00,580902,1
2023-09-02T00:00:00.000-06:00,603602,1
2023-09-02T00:00:00.000-06:00,648702,1
2023-09-02T00:00:00.000-06:00,707902,1
2023-09-02T00:00:00.000-06:00,716902,1
2023-09-02T00:00:00.000-06:00,734902,1
2023-09-02T00:00:00.000-06:00,744902,1
2023-09-02T00:00:00.000-06:00,798902,1
2023-09-03T00:00:00.000-06:00,2,26083
2023-09-03T00:00:00.000-06:00,3,154
2023-09-03T00:00:00.000-06:00,4,80
2023-09-03T00:00:00.000-06:00,5,4298
2023-09-03T00:00:00.000-06:00,1902,1
2023-09-03T00:00:00.000-06:00,112702,1
2023-09-03T00:00:00.000-06:00,140702,1
2023-09-03T00:00:00.000-06:00,302002,1
2023-09-03T00:00:00.000-06:00,306005,1
2023-09-03T00:00:00.000-06:00,335604,1
2023-09-03T00:00:00.000-06:00,706902,1
2023-09-03T00:00:00.000-06:00,880402,1
2023-09-04T00:00:00.000-06:00,2,15600
2023-09-04T00:00:00.000-06:00,3,95
2023-09-04T00:00:00.000-06:00,4,60
2023-09-04T00:00:00.000-06:00,5,2650
2023-09-04T00:00:00.000-06:00,7802,1
2023-09-04T00:00:00.000-06:00,112702,1
2023-09-04T00:00:00.000-06:00,305402,1
2023-09-04T00:00:00.000-06:00,307005,1
2023-09-04T00:00:00.000-06:00,317403,1
2023-09-04T00:00:00.000-06:00,324902,1
2023-09-04T00:00:00.000-06:00,580902,1
2023-09-04T00:00:00.000-06:00,707902,1
2023-09-04T00:00:00.000-06:00,745902,1
2023-09-05T00:00:00.000-06:00,2,102641
2023-09-05T00:00:00.000-06:00,3,608
2023-09-05T00:00:00.000-06:00,4,297
2023-09-05T00:00:00.000-06:00,5,15837
2023-09-05T00:00:00.000-06:00,517,1
2023-09-05T00:00:00.000-06:00,0.208333333,1
2023-09-05T00:00:00.000-06:00,84702,1
2023-09-05T00:00:00.000-06:00,112702,1
2023-09-05T00:00:00.000-06:00,140702,1
2023-09-05T00:00:00.000-06:00,178702,1
2023-09-05T00:00:00.000-06:00,303003,1
2023-09-05T00:00:00.000-06:00,303004,1
2023-09-05T00:00:00.000-06:00,303205,1
2023-09-05T00:00:00.000-06:00,304103,1
2023-09-05T00:00:00.000-06:00,313304,1
2023-09-05T00:00:00.000-06:00,323602,1
2023-09-05T00:00:00.000-06:00,325903,1
2023-09-05T00:00:00.000-06:00,330402,1
2023-09-05T00:00:00.000-06:00,338502,1
2023-09-05T00:00:00.000-06:00,344802,2
2023-09-05T00:00:00.000-06:00,350402,1
2023-09-05T00:00:00.000-06:00,394802,1
2023-09-05T00:00:00.000-06:00,444802,1
2023-09-05T00:00:00.000-06:00,447802,2
2023-09-05T00:00:00.000-06:00,487802,1
2023-09-05T00:00:00.000-06:00,528802,1
2023-09-05T00:00:00.000-06:00,545902,2
2023-09-05T00:00:00.000-06:00,580902,1
2023-09-05T00:00:00.000-06:00,611902,1
2023-09-05T00:00:00.000-06:00,621102,1
2023-09-05T00:00:00.000-06:00,630302,1
2023-09-05T00:00:00.000-06:00,646002,1
2023-09-05T00:00:00.000-06:00,66:400,1
2023-09-05T00:00:00.000-06:00,695702,1
2023-09-05T00:00:00.000-06:00,706902,1
2023-09-05T00:00:00.000-06:00,707902,1
2023-09-05T00:00:00.000-06:00,716902,1
2023-09-05T00:00:00.000-06:00,734902,2
2023-09-05T00:00:00.000-06:00,744902,1
2023-09-05T00:00:00.000-06:00,745902,1
2023-09-05T00:00:00.000-06:00,780902,3
2023-09-05T00:00:00.000-06:00,798902,2
2023-09-06T00:00:00.000-06:00,2,104448
2023-09-06T00:00:00.000-06:00,3,563
2023-09-06T00:00:00.000-06:00,4,284
2023-09-06T00:00:00.000-06:00,5,15433
2023-09-06T00:00:00.000-06:00,6302,1
2023-09-06T00:00:00.000-06:00,0.208333333,1
2023-09-06T00:00:00.000-06:00,0.569444444,1
2023-09-06T00:00:00.000-06:00,112702,2
2023-09-06T00:00:00.000-06:00,140702,1
2023-09-06T00:00:00.000-06:00,143702,1
2023-09-06T00:00:00.000-06:00,178702,1
2023-09-06T00:00:00.000-06:00,1.027777778,1
2023-09-06T00:00:00.000-06:00,307105,1
2023-09-06T00:00:00.000-06:00,307802,1
2023-09-06T00:00:00.000-06:00,313103,1
2023-09-06T00:00:00.000-06:00,313105,2
2023-09-06T00:00:00.000-06:00,315504,1
2023-09-06T00:00:00.000-06:00,319002,1
2023-09-06T00:00:00.000-06:00,320103,1
2023-09-06T00:00:00.000-06:00,320702,1
2023-09-06T00:00:00.000-06:00,322403,1
2023-09-06T00:00:00.000-06:00,322404,1
2023-09-06T00:00:00.000-06:00,324705,1
2023-09-06T00:00:00.000-06:00,332505,1
2023-09-06T00:00:00.000-06:00,333004,1
2023-09-06T00:00:00.000-06:00,335402,1
2023-09-06T00:00:00.000-06:00,446802,1
2023-09-06T00:00:00.000-06:00,579902,1
2023-09-06T00:00:00.000-06:00,606702,1
2023-09-06T00:00:00.000-06:00,627602,1
2023-09-06T00:00:00.000-06:00,643902,1
2023-09-06T00:00:00.000-06:00,670402,1
2023-09-06T00:00:00.000-06:00,672902,1
2023-09-06T00:00:00.000-06:00,686902,2
2023-09-06T00:00:00.000-06:00,688702,1
2023-09-06T00:00:00.000-06:00,715902,1
2023-09-06T00:00:00.000-06:00,744902,1
2023-09-06T00:00:00.000-06:00,745902,2
2023-09-06T00:00:00.000-06:00,759902,2
2023-09-06T00:00:00.000-06:00,780902,2
2023-09-06T00:00:00.000-06:00,840302,1
2023-09-06T00:00:00.000-06:00,880402,1
2023-09-07T00:00:00.000-06:00,2,100674
2023-09-07T00:00:00.000-06:00,3,555
2023-09-07T00:00:00.000-06:00,4,323
2023-09-07T00:00:00.000-06:00,5,15887
2023-09-07T00:00:00.000-06:00,1902,1
2023-09-07T00:00:00.000-06:00,0.361111111,1
2023-09-07T00:00:00.000-06:00,84702,1
2023-09-07T00:00:00.000-06:00,112702,3
2023-09-07T00:00:00.000-06:00,140702,3
2023-09-07T00:00:00.000-06:00,208702,1
2023-09-07T00:00:00.000-06:00,272502,1
2023-09-07T00:00:00.000-06:00,305502,1
2023-09-07T00:00:00.000-06:00,307802,1
2023-09-07T00:00:00.000-06:00,309805,1
2023-09-07T00:00:00.000-06:00,310105,1
2023-09-07T00:00:00.000-06:00,315705,1
2023-09-07T00:00:00.000-06:00,316105,1
2023-09-07T00:00:00.000-06:00,319702,1
2023-09-07T00:00:00.000-06:00,324903,1
2023-09-07T00:00:00.000-06:00,328103,1
2023-09-07T00:00:00.000-06:00,330605,1
2023-09-07T00:00:00.000-06:00,330703,1
2023-09-07T00:00:00.000-06:00,331705,1
2023-09-07T00:00:00.000-06:00,334002,1
2023-09-07T00:00:00.000-06:00,334402,1
2023-09-07T00:00:00.000-06:00,446802,4
2023-09-07T00:00:00.000-06:00,49:300,1
2023-09-07T00:00:00.000-06:00,555902,1
2023-09-07T00:00:00.000-06:00,580902,1
2023-09-07T00:00:00.000-06:00,583602,1
2023-09-07T00:00:00.000-06:00,603602,1
2023-09-07T00:00:00.000-06:00,670402,2
2023-09-07T00:00:00.000-06:00,687902,1
2023-09-07T00:00:00.000-06:00,707902,1
2023-09-07T00:00:00.000-06:00,727802,1
2023-09-07T00:00:00.000-06:00,739002,1
2023-09-07T00:00:00.000-06:00,745902,1
2023-09-07T00:00:00.000-06:00,759902,1
2023-09-08T00:00:00.000-06:00,2,94471
2023-09-08T00:00:00.000-06:00,3,508
2023-09-08T00:00:00.000-06:00,4,321
2023-09-08T00:00:00.000-06:00,5,15238
2023-09-08T00:00:00.000-06:00,1902,3
2023-09-08T00:00:00.000-06:00,112702,2
2023-09-08T00:00:00.000-06:00,140702,2
2023-09-08T00:00:00.000-06:00,143702,1
2023-09-08T00:00:00.000-06:00,244802,1
2023-09-08T00:00:00.000-06:00,301502,1
2023-09-08T00:00:00.000-06:00,303005,1
2023-09-08T00:00:00.000-06:00,305005,1
2023-09-08T00:00:00.000-06:00,306404,1
2023-09-08T00:00:00.000-06:00,308202,1
2023-09-08T00:00:00.000-06:00,308302,1
2023-09-08T00:00:00.000-06:00,310103,1
2023-09-08T00:00:00.000-06:00,311203,1
2023-09-08T00:00:00.000-06:00,311402,1
2023-09-08T00:00:00.000-06:00,315403,1
2023-09-08T00:00:00.000-06:00,316104,1
2023-09-08T00:00:00.000-06:00,317403,1
2023-09-08T00:00:00.000-06:00,318002,1
2023-09-08T00:00:00.000-06:00,319005,1
2023-09-08T00:00:00.000-06:00,319704,1
2023-09-08T00:00:00.000-06:00,321702,1
2023-09-08T00:00:00.000-06:00,322705,1
2023-09-08T00:00:00.000-06:00,324502,1
2023-09-08T00:00:00.000-06:00,328103,1
2023-09-08T00:00:00.000-06:00,335904,1
2023-09-08T00:00:00.000-06:00,350705,1
2023-09-08T00:00:00.000-06:00,446802,2
2023-09-08T00:00:00.000-06:00,508802,2
2023-09-08T00:00:00.000-06:00,560902,1
2023-09-08T00:00:00.000-06:00,605202,1
2023-09-08T00:00:00.000-06:00,686902,1
2023-09-08T00:00:00.000-06:00,687902,1
2023-09-08T00:00:00.000-06:00,706902,1
2023-09-08T00:00:00.000-06:00,707902,3
2023-09-08T00:00:00.000-06:00,734902,1
2023-09-08T00:00:00.000-06:00,745902,2
2023-09-08T00:00:00.000-06:00,748502,1
2023-09-08T00:00:00.000-06:00,760902,1
2023-09-08T00:00:00.000-06:00,789002,1
2023-09-08T00:00:00.000-06:00,798902,3
2023-09-08T00:00:00.000-06:00,:30002,1
2023-09-09T00:00:00.000-06:00,2,23621
2023-09-09T00:00:00.000-06:00,3,132
2023-09-09T00:00:00.000-06:00,4,59
2023-09-09T00:00:00.000-06:00,5,3495
2023-09-09T00:00:00.000-06:00,112702,1
2023-09-09T00:00:00.000-06:00,315203,1
2023-09-09T00:00:00.000-06:00,334805,1
2023-09-09T00:00:00.000-06:00,347502,1
2023-09-09T00:00:00.000-06:00,686902,1
2023-09-09T00:00:00.000-06:00,780902,1
2023-09-09T00:00:00.000-06:00,798902,1
2023-09-10T00:00:00.000-06:00,2,19262
2023-09-10T00:00:00.000-06:00,3,94
2023-09-10T00:00:00.000-06:00,4,55
2023-09-10T00:00:00.000-06:00,5,3159
2023-09-10T00:00:00.000-06:00,1902,1
2023-09-10T00:00:00.000-06:00,267802,1
2023-09-10T00:00:00.000-06:00,587902,1
2023-09-10T00:00:00.000-06:00,606402,1
2023-09-10T00:00:00.000-06:00,686902,1
2023-09-10T00:00:00.000-06:00,716902,1
2023-09-10T00:00:00.000-06:00,744902,1
2023-09-10T00:00:00.000-06:00,745902,1
2023-09-10T00:00:00.000-06:00,759902,2
2023-09-10T00:00:00.000-06:00,798902,1
2023-09-11T00:00:00.000-06:00,2,97252
2023-09-11T00:00:00.000-06:00,3,513
2023-09-11T00:00:00.000-06:00,4,324
2023-09-11T00:00:00.000-06:00,5,16643
2023-09-11T00:00:00.000-06:00,1902,1
2023-09-11T00:00:00.000-06:00,6302,1
2023-09-11T00:00:00.000-06:00,41702,2
2023-09-11T00:00:00.000-06:00,112702,4
2023-09-11T00:00:00.000-06:00,305302,1
2023-09-11T00:00:00.000-06:00,306502,1
2023-09-11T00:00:00.000-06:00,307002,1
2023-09-11T00:00:00.000-06:00,309102,1
2023-09-11T00:00:00.000-06:00,310704,1
2023-09-11T00:00:00.000-06:00,313205,1
2023-09-11T00:00:00.000-06:00,313502,1
2023-09-11T00:00:00.000-06:00,315603,1
2023-09-11T00:00:00.000-06:00,317002,1
2023-09-11T00:00:00.000-06:00,317404,2
2023-09-11T00:00:00.000-06:00,317405,1
2023-09-11T00:00:00.000-06:00,318005,1
2023-09-11T00:00:00.000-06:00,320104,1
2023-09-11T00:00:00.000-06:00,322504,1
2023-09-11T00:00:00.000-06:00,327705,1
2023-09-11T00:00:00.000-06:00,328805,1
2023-09-11T00:00:00.000-06:00,330404,1
2023-09-11T00:00:00.000-06:00,331504,1
2023-09-11T00:00:00.000-06:00,331903,1
2023-09-11T00:00:00.000-06:00,333805,1
2023-09-11T00:00:00.000-06:00,335902,1
2023-09-11T00:00:00.000-06:00,336405,1
2023-09-11T00:00:00.000-06:00,351104,1
2023-09-11T00:00:00.000-06:00,394802,1
2023-09-11T00:00:00.000-06:00,417802,2
2023-09-11T00:00:00.000-06:00,471802,1
2023-09-11T00:00:00.000-06:00,487802,1
2023-09-11T00:00:00.000-06:00,528802,2
2023-09-11T00:00:00.000-06:00,531602,1
2023-09-11T00:00:00.000-06:00,555902,1
2023-09-11T00:00:00.000-06:00,580902,1
2023-09-11T00:00:00.000-06:00,649702,1
2023-09-11T00:00:00.000-06:00,670402,2
2023-09-11T00:00:00.000-06:00,671602,1
2023-09-11T00:00:00.000-06:00,672902,2
2023-09-11T00:00:00.000-06:00,687902,1
2023-09-11T00:00:00.000-06:00,706902,2
2023-09-11T00:00:00.000-06:00,715902,1
2023-09-11T00:00:00.000-06:00,734902,1
2023-09-11T00:00:00.000-06:00,744902,1
2023-09-11T00:00:00.000-06:00,760902,1
2023-09-11T00:00:00.000-06:00,780902,2
2023-09-11T00:00:00.000-06:00,798902,1
2023-09-11T00:00:00.000-06:00,840302,1
2023-09-11T00:00:00.000-06:00,:30002,3
2023-09-12T00:00:00.000-06:00,2,100340
2023-09-12T00:00:00.000-06:00,3,565
2023-09-12T00:00:00.000-06:00,4,325
2023-09-12T00:00:00.000-06:00,5,16616
2023-09-12T00:00:00.000-06:00,1902,3
2023-09-12T00:00:00.000-06:00,6302,1
2023-09-12T00:00:00.000-06:00,0.347222222,1
2023-09-12T00:00:00.000-06:00,112702,4
2023-09-12T00:00:00.000-06:00,142702,1
2023-09-12T00:00:00.000-06:00,171702,1
2023-09-12T00:00:00.000-06:00,238802,2
2023-09-12T00:00:00.000-06:00,252802,1
2023-09-12T00:00:00.000-06:00,303202,1
2023-09-12T00:00:00.000-06:00,304002,1
2023-09-12T00:00:00.000-06:00,307005,1
2023-09-12T00:00:00.000-06:00,309605,1
2023-09-12T00:00:00.000-06:00,314503,1
2023-09-12T00:00:00.000-06:00,315705,1
2023-09-12T00:00:00.000-06:00,316103,1
2023-09-12T00:00:00.000-06:00,318903,1
2023-09-12T00:00:00.000-06:00,319003,1
2023-09-12T00:00:00.000-06:00,319204,1
2023-09-12T00:00:00.000-06:00,320604,1
2023-09-12T00:00:00.000-06:00,321204,1
2023-09-12T00:00:00.000-06:00,322403,1
2023-09-12T00:00:00.000-06:00,325902,1
2023-09-12T00:00:00.000-06:00,328505,1
2023-09-12T00:00:00.000-06:00,329403,1
2023-09-12T00:00:00.000-06:00,331903,1
2023-09-12T00:00:00.000-06:00,350402,1
2023-09-12T00:00:00.000-06:00,445802,1
2023-09-12T00:00:00.000-06:00,446802,1
2023-09-12T00:00:00.000-06:00,448802,1
2023-09-12T00:00:00.000-06:00,486802,1
2023-09-12T00:00:00.000-06:00,574602,1
2023-09-12T00:00:00.000-06:00,579902,2
2023-09-12T00:00:00.000-06:00,587902,2
2023-09-12T00:00:00.000-06:00,603602,1
2023-09-12T00:00:00.000-06:00,643902,1
2023-09-12T00:00:00.000-06:00,670402,1
2023-09-12T00:00:00.000-06:00,680402,1
2023-09-12T00:00:00.000-06:00,687702,1
2023-09-12T00:00:00.000-06:00,687902,1
2023-09-12T00:00:00.000-06:00,706902,1
2023-09-12T00:00:00.000-06:00,707902,1
2023-09-12T00:00:00.000-06:00,716902,2
2023-09-12T00:00:00.000-06:00,71:300,1
2023-09-12T00:00:00.000-06:00,759902,1
2023-09-12T00:00:00.000-06:00,760902,1
2023-09-12T00:00:00.000-06:00,798902,1
2023-09-12T00:00:00.000-06:00,:5:400,1
2023-09-13T00:00:00.000-06:00,2,106043
2023-09-13T00:00:00.000-06:00,3,563
2023-09-13T00:00:00.000-06:00,4,325
2023-09-13T00:00:00.000-06:00,5,17196
2023-09-13T00:00:00.000-06:00,1902,2
2023-09-13T00:00:00.000-06:00,6302,1
2023-09-13T00:00:00.000-06:00,8102,1
2023-09-13T00:00:00.000-06:00,17702,1
2023-09-13T00:00:00.000-06:00,112702,7
2023-09-13T00:00:00.000-06:00,142702,1
2023-09-13T00:00:00.000-06:00,178702,1
2023-09-13T00:00:00.000-06:00,258802,2
2023-09-13T00:00:00.000-06:00,302905,1
2023-09-13T00:00:00.000-06:00,309205,1
2023-09-13T00:00:00.000-06:00,309502,1
2023-09-13T00:00:00.000-06:00,309802,1
2023-09-13T00:00:00.000-06:00,311304,1
2023-09-13T00:00:00.000-06:00,313402,1
2023-09-13T00:00:00.000-06:00,315605,1
2023-09-13T00:00:00.000-06:00,315702,1
2023-09-13T00:00:00.000-06:00,316402,1
2023-09-13T00:00:00.000-06:00,317402,1
2023-09-13T00:00:00.000-06:00,317403,1
2023-09-13T00:00:00.000-06:00,317805,1
2023-09-13T00:00:00.000-06:00,318005,1
2023-09-13T00:00:00.000-06:00,319802,1
2023-09-13T00:00:00.000-06:00,320005,1
2023-09-13T00:00:00.000-06:00,320803,1
2023-09-13T00:00:00.000-06:00,325704,1
2023-09-13T00:00:00.000-06:00,332103,1
2023-09-13T00:00:00.000-06:00,334405,1
2023-09-13T00:00:00.000-06:00,335104,1
2023-09-13T00:00:00.000-06:00,335703,1
2023-09-13T00:00:00.000-06:00,351502,2
2023-09-13T00:00:00.000-06:00,351503,1
2023-09-13T00:00:00.000-06:00,444802,1
2023-09-13T00:00:00.000-06:00,446802,1
2023-09-13T00:00:00.000-06:00,448802,1
2023-09-13T00:00:00.000-06:00,486802,1
2023-09-13T00:00:00.000-06:00,580902,1
2023-09-13T00:00:00.000-06:00,587902,1
2023-09-13T00:00:00.000-06:00,611902,1
2023-09-13T00:00:00.000-06:00,688702,2
2023-09-13T00:00:00.000-06:00,715902,1
2023-09-13T00:00:00.000-06:00,734902,1
2023-09-13T00:00:00.000-06:00,744902,1
2023-09-13T00:00:00.000-06:00,745902,2
2023-09-13T00:00:00.000-06:00,759902,1
2023-09-13T00:00:00.000-06:00,760902,2
2023-09-13T00:00:00.000-06:00,780902,3
2023-09-13T00:00:00.000-06:00,850302,1
2023-09-14T00:00:00.000-06:00,2,106657
2023-09-14T00:00:00.000-06:00,3,578
2023-09-14T00:00:00.000-06:00,4,310
2023-09-14T00:00:00.000-06:00,5,16365
2023-09-14T00:00:00.000-06:00,0.277777778,1
2023-09-14T00:00:00.000-06:00,112702,2
2023-09-14T00:00:00.000-06:00,142702,1
2023-09-14T00:00:00.000-06:00,145702,1
2023-09-14T00:00:00.000-06:00,252802,1
2023-09-14T00:00:00.000-06:00,272502,1
2023-09-14T00:00:00.000-06:00,307203,1
2023-09-14T00:00:00.000-06:00,307305,1
2023-09-14T00:00:00.000-06:00,309403,1
2023-09-14T00:00:00.000-06:00,311305,1
2023-09-14T00:00:00.000-06:00,315704,1
2023-09-14T00:00:00.000-06:00,318502,1
2023-09-14T00:00:00.000-06:00,318703,1
2023-09-14T00:00:00.000-06:00,319404,1
2023-09-14T00:00:00.000-06:00,320705,1
2023-09-14T00:00:00.000-06:00,325804,1
2023-09-14T00:00:00.000-06:00,331202,1
2023-09-14T00:00:00.000-06:00,331504,1
2023-09-14T00:00:00.000-06:00,334005,1
2023-09-14T00:00:00.000-06:00,334205,1
2023-09-14T00:00:00.000-06:00,334405,1
2023-09-14T00:00:00.000-06:00,335405,1
2023-09-14T00:00:00.000-06:00,336203,1
2023-09-14T00:00:00.000-06:00,336704,1
2023-09-14T00:00:00.000-06:00,37:300,2
2023-09-14T00:00:00.000-06:00,416802,1
2023-09-14T00:00:00.000-06:00,445802,1
2023-09-14T00:00:00.000-06:00,446802,1
2023-09-14T00:00:00.000-06:00,448802,1
2023-09-14T00:00:00.000-06:00,506602,1
2023-09-14T00:00:00.000-06:00,508602,1
2023-09-14T00:00:00.000-06:00,508802,1
2023-09-14T00:00:00.000-06:00,579902,1
2023-09-14T00:00:00.000-06:00,582602,1
2023-09-14T00:00:00.000-06:00,587902,1
2023-09-14T00:00:00.000-06:00,670402,1
2023-09-14T00:00:00.000-06:00,707902,2
2023-09-14T00:00:00.000-06:00,715902,1
